lat,lon,age_mid,min_age,max_age,group,genesis_class,Minerals,Mn Ion,mindat ID,Locality containing Mineral
43.965,-115.01388888889,44.0,44.0,44.0,Other,Other/uncertain,Potassiccarpholite,Mn^2+,193633,"Ardeth Lake, Sawtooth Batholith/Sawtooth Mts, Boise Co., Idaho, USA"
43.965,-115.01388888889,44.0,44.0,44.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,193633,"Ardeth Lake, Sawtooth Batholith/Sawtooth Mts, Boise Co., Idaho, USA"
43.95,-115.01138888889,47.0,47.0,47.0,Other,Other/uncertain,Potassiccarpholite,Mn^2+,193634,"Glens Peak, Sawtooth Batholith/Sawtooth Mts, Boise Co., Idaho, USA"
43.965,-115.01388888889,44.0,44.0,44.0,Other,Other/uncertain,Potassiccarpholite,Mn^2+,137522,"Glens Peak Prospects, Glens Peak Area, Elmore Co., Idaho, USA"
43.965,-115.01388888889,44.0,44.0,44.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,137522,"Glens Peak Prospects, Glens Peak Area, Elmore Co., Idaho, USA"
45.114722222222,-114.29527777778,766.0,87.0,1445.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,24737,"Blackbird District, Lemhi Co., Idaho, USA"
38.7,-117.06666666667,94.5,90.0,99.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,39593,"Lemhi Pass District, Lemhi Co., Idaho, USA"
43.965,-115.01388888889,44.0,44.0,44.0,Other,Other/uncertain,Potassiccarpholite,Mn^2+,3745,"Sawtooth Batholith/Sawtooth Mts, Idaho, USA"
43.965,-115.01388888889,44.0,44.0,44.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,3745,"Sawtooth Batholith/Sawtooth Mts, Idaho, USA"
44.071666666667,-70.298333333333,327.5,272.0,383.0,Other,Magmatic/pegmatitic or phosphate-stage,Purpurite,Mn^3+,3802,"Berry-Havey Quarry (Havey Quarry; Berry Quarry), Poland, Androscoggin Co., Maine, USA"
44.071666666667,-70.298333333333,327.5,272.0,383.0,Other,Other/uncertain,Reddingite,Mn^2+,3802,"Berry-Havey Quarry (Havey Quarry; Berry Quarry), Poland, Androscoggin Co., Maine, USA"
44.071666666667,-70.298333333333,327.5,272.0,383.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3802,"Berry-Havey Quarry (Havey Quarry; Berry Quarry), Poland, Androscoggin Co., Maine, USA"
44.071666666667,-70.298333333333,327.5,272.0,383.0,Other,Other/uncertain,Stewartite,Mn^2+,3802,"Berry-Havey Quarry (Havey Quarry; Berry Quarry), Poland, Androscoggin Co., Maine, USA"
44.071666666667,-70.298333333333,327.5,272.0,383.0,Other,Magmatic/pegmatitic or phosphate-stage,Strunzite,Mn^2+,3802,"Berry-Havey Quarry (Havey Quarry; Berry Quarry), Poland, Androscoggin Co., Maine, USA"
44.071666666667,-70.298333333333,327.5,272.0,383.0,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,3802,"Berry-Havey Quarry (Havey Quarry; Berry Quarry), Poland, Androscoggin Co., Maine, USA"
44.071666666667,-70.298333333333,327.5,272.0,383.0,Other,Magmatic/pegmatitic or phosphate-stage,Triplite,Mn^2+,3802,"Berry-Havey Quarry (Havey Quarry; Berry Quarry), Poland, Androscoggin Co., Maine, USA"
47.2575,71.24166666666702,264.0,263.0,265.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,6164,"Estes Quarry, West Baldwin, Baldwin, Cumberland Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,Other,Magmatic/pegmatitic or phosphate-stage,Purpurite,Mn^3+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,Other,Other/uncertain,Reddingite,Mn^2+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,Other,Other/uncertain,Robertsite,Mn^3+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,Other,Other/uncertain,Stewartite,Mn^2+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,Other,Magmatic/pegmatitic or phosphate-stage,Strunzite,Mn^2+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,Other,Other/uncertain,Tantalowodginite,Mn^2+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.323055555556,-70.694444444444,262.0,260.0,264.0,Other,Other/uncertain,Wodginite,Mn^2+,3787,"Emmons Quarry (Uncle Tom Mountain Quarry), Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA"
44.545,-70.722222222222,294.0,293.0,295.0,Other,Magmatic/pegmatitic or phosphate-stage,Strunzite,Mn^2+,5940,"Nevel Quarry (Twin Tunnels; United Feldspar Quarry), Newry, Oxford Co., Maine, USA"
44.269166666667,-70.473055555556,276.5,260.0,293.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3784,"Mount Mica Quarry (Mount Mica Mine), Paris, Oxford Co., Maine, USA"
44.269166666667,-70.473055555556,276.5,260.0,293.0,Other,Other/uncertain,Stewartite,Mn^2+,3784,"Mount Mica Quarry (Mount Mica Mine), Paris, Oxford Co., Maine, USA"
44.269166666667,-70.473055555556,276.5,260.0,293.0,Other,Magmatic/pegmatitic or phosphate-stage,Strunzite,Mn^2+,3784,"Mount Mica Quarry (Mount Mica Mine), Paris, Oxford Co., Maine, USA"
44.223888888889,-70.953055555556,231.8,228.8,234.8,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3782,"Lord Hill Quarry (Lord Hill Mine), Stoneham, Oxford Co., Maine, USA"
44.223888888889,-70.953055555556,231.8,228.8,234.8,Other,Magmatic/pegmatitic or phosphate-stage,Strunzite,Mn^2+,3782,"Lord Hill Quarry (Lord Hill Mine), Stoneham, Oxford Co., Maine, USA"
44.223888888889,-70.953055555556,231.8,228.8,234.8,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,3782,"Lord Hill Quarry (Lord Hill Mine), Stoneham, Oxford Co., Maine, USA"
44.223888888889,-70.953055555556,231.8,228.8,234.8,Other,Magmatic/pegmatitic or phosphate-stage,Triplite,Mn^2+,3782,"Lord Hill Quarry (Lord Hill Mine), Stoneham, Oxford Co., Maine, USA"
41.516388888889,-72.521944444444,273.0,272.0,274.0,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,6590,"Fisher Quarry, Topsham, Sagadahoc Co., Maine, USA"
42.430277777778,-72.867222222222,371.0,369.0,373.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,208485,"Macomber Ledge Pegmatite Locality, Chesterfield, Hampshire Co., Massachusetts, USA"
42.430277777778,-72.867222222222,371.0,369.0,373.0,C,Metamorphic Mn silicate,Spessartine,Mn^2+,208486,"West Chesterfield Hollow Pegmatite Locality, Chesterfield, Hampshire Co., Massachusetts, USA"
46.101111111111,-88.298888888889,1390.04,1390.04,1390.04,Other,Other/uncertain,Pyrochroite,Mn^2+,23025,"Iron Co., Michigan, USA"
45.4525,-87.830555555556,1800.0,1800.0,1800.0,Other,Other/uncertain,Ramdohrite,Mn^2+,221750,"Back Forty Deposit, Menominee Co., Michigan, USA"
37.149166666667,-94.444444444444,66.0,64.0,68.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,22513,"Tri-State District, Jasper Co., Missouri, USA"
37.149166666667,-94.444444444444,66.0,64.0,68.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,292701,"Granby Ore Block 82, Granby, Granby Field, Tri-State District, Newton Co., Missouri, USA"
47.025833333333,-112.36,46.0,46.0,46.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,162015,"Heddleston (Anaconda Mine - 0300490146; Mike Horse Mine - 0300490362; Carbonate Mine - 0300490040; Heddleston Deposit; Paymaster Mine - 0300490242; Midnight Mine - 0300490284; Heddleston Group), Seven-Up Pete Mining District, Lewis And Clark Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,164267,"Roach-Miller Mine (Cornelia), Beaverhead National Forest, Madison Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,166188,"Valley View And Lucky Strike Lode Claims (St. Lawrence And Monte Cristo), Browns Gulch, Madison Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,162558,"Kent And Miller Mine, Cherry Creek Mining District, Madison Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,161575,"Galena Mine, Lower Hot Springs Mining District (Norris Mining District), Madison Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,163056,"Madisonian (Hendricks), Lower Hot Springs Mining District (Norris Mining District), Madison Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,68405,"Revenue Mine, Lower Hot Springs Mining District (Norris Mining District), Madison Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,162312,"Iron King Claim (Lepp; Sunbeam; Jackman-Ogle Prospect), Norwegian Mining District (Whitehall Mining District), Madison Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,186157,"Potosi Mining District, Madison Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,68411,"Broadway Mine (Victoria Mine; Bowery; Delaware), Silver Star, Silver Star Mining District, Madison Co., Montana, USA"
45.571388888889,-112.1475,70.0,70.0,70.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,225134,"Buckeye Group, Dry Georgia Gulch, Tidal Wave Mining District, Madison Co., Montana, USA"
46.026111111111,-112.57111111111,63.5,57.0,70.0,Other,Other/uncertain,Ramsdellite,Mn^4+,3873,"Butte Mining District (Summit Valley Mining District), Silver Bow Co., Montana, USA"
32.8225,-108.08472222222,70.0,70.0,70.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,14946,"Belmont Mine, Butte, Butte Mining District (Summit Valley Mining District), Silver Bow Co., Montana, USA"
46.010833333333,-112.48,60.5,57.0,64.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,107252,"Continental Pit (Continental East Pit; East Berkeley Pit), Silver Bow Park, East Ridge, Butte Mining District (Summit Valley Mining District), Silver Bow Co., Montana, USA"
39.621666666667,-118.46583333333,104.5,65.0,144.0,Other,Other/uncertain,Woodruffite,Mn^4+,23467,"Churchill Co., Nevada, USA"
35.696388888889,-114.83666666667,1450.0,1449.975,1450.025,C,Metamorphic Mn silicate,Spessartine,Mn^2+,61930,"Eldorado Mts, Clark Co., Nevada, USA"
35.696388888889,-114.83666666667,1450.0,1449.975,1450.025,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,61930,"Eldorado Mts, Clark Co., Nevada, USA"
35.696388888889,-114.83666666667,1450.0,1449.975,1450.025,C,Metamorphic Mn silicate,Spessartine,Mn^2+,61929,"Newberry Mts, Clark Co., Nevada, USA"
35.696388888889,-114.83666666667,1450.0,1449.975,1450.025,Other,Magmatic/pegmatitic or phosphate-stage,Tantalite-(Mn),Mn^2+,61929,"Newberry Mts, Clark Co., Nevada, USA"
40.401111111111,-115.4525,84.0,75.6,92.4,C,Metamorphic Mn silicate,Spessartine,Mn^2+,36703,"Valley View District, Elko Co., Nevada, USA"
39.46,-116.01055555556,107.0,107.0,107.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,20084,"Eureka District, Eureka Co., Nevada, USA"
40.988055555556,-116.37888888889,103.75,33.7,173.8,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,31392,"Goldstrike Mines, Lynn District, Eureka Co., Nevada, USA"
41.202222222222,-117.26694444444,70.7,36.9,104.5,C,Metamorphic Mn silicate,Piemontite,Mn^3+,3905,"Getchell Mine (North Pit; Center Pit; South Pit), Adam Peak, Potosi District, Osgood Mts, Humboldt Co., Nevada, USA"
40.580277777778,-117.09444444444,72.9,1.8,144.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,36862,"Battle Mountain District, Lander Co., Nevada, USA"
40.315555555556,-116.73444444444,38.55,34.2,42.9,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,36867,"Bullion District, Lander Co., Nevada, USA"
39.458333333333,-117.09888888889,85.29,2.58,168.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,29588,"Apex Mine (Rundberg Mine; Early Day Mine), Reese River District, Lander Co., Nevada, USA"
39.405,-106.20416666667,34.3,2.6,66.0,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,36891,"Bristol And Jackrabbit Districts, Lincoln Co., Nevada, USA"
-36.822222222222,175.60666666666998,34.3,2.6,66.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,57686,"Black Metals Mine (Black Metal Mine; Jackrabbit Mine; Day Mine), Bristol And Jackrabbit Districts, Lincoln Co., Nevada, USA"
-36.822222222222,175.60666666666998,34.3,2.6,66.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,57689,"Lucky Star Mine (Giant Mine), Bristol And Jackrabbit Districts, Lincoln Co., Nevada, USA"
-36.822222222222,175.60666666666998,34.3,2.6,66.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,57797,"Pan American Mine, Comet District, Lincoln Co., Nevada, USA"
37.928888888889,-114.47194444444,22.5,20.0,25.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,36716,"Pioche District, Lincoln Co., Nevada, USA"
40.520833333333,23.790277777777987,22.5,20.0,25.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,64216,"Meadow Valley No. 1 Mine, Pioche District, Lincoln Co., Nevada, USA"
38.143055555556,-118.13388888889,2.8,2.52,3.08,Other,Other/uncertain,Samsonite,Mn^2+,61812,"Candelaria District, Mineral Co., Nevada, USA"
37.172777777778,-115.96805555556,27.3,27.4,27.2,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,37083,"Oak Spring District, Halfpint Range, Nye Co., Nevada, USA"
38.273055555556,-116.40166666667,26.7,26.7,26.7,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,37106,"Tybo District, Hot Creek Range, Nye Co., Nevada, USA"
38.273055555556,-116.40166666667,26.7,26.7,26.7,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,37106,"Tybo District, Hot Creek Range, Nye Co., Nevada, USA"
38.071666666667,-117.22638888889,44.55,12.8,76.3,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,26993,"Tonopah District, San Antonio Mts, Nye Co., Nevada, USA"
38.071666666667,-117.22638888889,44.55,12.8,76.3,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,26993,"Tonopah District, San Antonio Mts, Nye Co., Nevada, USA"
38.647777777778,-116.96,23.4,19.8,27.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,40045,"Barcelona Mine (Spanish Belt Mine), Barcelona District (Spanish Belt District), Toquima Range, Nye Co., Nevada, USA"
38.7,-117.06666666667,62.5,26.0,99.0,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,11587,"Round Mountain Mine (Round Mountain Gold Mine; Sunnyside Mine; Sphinx Glory Hole; Great Western Tunnel; Rattlesnake; Keane Vein; Los Gazabo Vein), Round Mountain, Round Mountain, Round Mountain District, Toquima Range, Nye Co., Nevada, USA"
36.941388888889,-116.45472222222,12.255,11.8,12.71,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,61941,"Yucca Mountain, Nye Co., Nevada, USA"
36.941388888889,-116.45472222222,12.255,11.8,12.71,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,61941,"Yucca Mountain, Nye Co., Nevada, USA"
40.669166666667,-118.47,25.0,22.5,27.5,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,3924,"Majuba Hill Mine, Antelope District, Pershing Co., Nevada, USA"
40.257777777778,-118.34444444444,6.1,5.8,6.4,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,6916,"Willard Mine, Willard District, Humboldt Range, Pershing Co., Nevada, USA"
39.309444444444,-119.60138888889,13.7,13.7,13.7,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,64847,"Six Mile Canyon, Comstock District, Storey Co., Nevada, USA"
39.305555555556,-119.64916666667,13.6,13.1,14.1,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,23962,"Comstock Lode, Virginia City, Comstock District, Storey Co., Nevada, USA"
39.262777777778,-114.94972222222,111.0,99.9,122.1,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,37241,"Robinson District, White Pine Co., Nevada, USA"
39.223055555556,-115.47472222222,90.4,90.4,90.4,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,59461,"Pocotillo Mine, Treasure Hill, Silver Belt, White Pine District, White Pine Co., Nevada, USA"
39.223055555556,-115.47472222222,90.4,90.4,90.4,C,Metamorphic Mn silicate,Rhodonite,Mn^2+,59461,"Pocotillo Mine, Treasure Hill, Silver Belt, White Pine District, White Pine Co., Nevada, USA"
39.222222222222,-115.48277777778,90.4,90.4,90.4,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,65255,"Aurora Mine, Summit Area, Treasure Hill, Silver Belt, White Pine District, White Pine Co., Nevada, USA"
39.221944444444,-115.4825,90.4,90.4,90.4,Other,Supergene/oxidation product,Pyrolusite,Mn^4+,3904,"North Aurora Mine, Summit Area, Treasure Hill, Silver Belt, White Pine District, White Pine Co., Nevada, USA"
39.222222222222,-115.48277777778,90.4,90.4,90.4,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,3904,"North Aurora Mine, Summit Area, Treasure Hill, Silver Belt, White Pine District, White Pine Co., Nevada, USA"
39.222222222222,-115.48277777778,90.4,90.4,90.4,A,Marine hydrogenetic/early diagenetic oxide,Todorokite,Mn^4+,58910,"Ward Beecher Mine, Summit Area, Treasure Hill, Silver Belt, White Pine District, White Pine Co., Nevada, USA"
43.083611111111,-72.380833333333,303.4,300.2,306.6,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,16181,"Chickering Mine, Walpole, Cheshire Co., New Hampshire, USA"
43.083611111111,-72.380833333333,303.4,300.2,306.6,Other,Magmatic/pegmatitic or phosphate-stage,Strunzite,Mn^2+,16181,"Chickering Mine, Walpole, Cheshire Co., New Hampshire, USA"
43.759444444444,-71.827222222222,329.0,319.0,339.0,Other,Other/uncertain,Stewartite,Mn^2+,6343,"Fletcher Mine, Groton, Grafton Co., New Hampshire, USA"
43.759444444444,-71.827222222222,329.0,319.0,339.0,Other,Magmatic/pegmatitic or phosphate-stage,Strunzite,Mn^2+,6343,"Fletcher Mine, Groton, Grafton Co., New Hampshire, USA"
43.751111111111,-71.889444444444,310.0,294.0,326.0,Other,Other/uncertain,Nizamoffite,Mn^2+,3942,"Palermo No. 1 Mine (Palermo No. 1 Pegmatite; Hartford Mine; GE Mine), Groton, Grafton Co., New Hampshire, USA"
43.751666666667,-71.8925,310.0,294.0,326.0,Other,Other/uncertain,Pseudolaueite,Mn^2+,3942,"Palermo No. 1 Mine (Palermo No. 1 Pegmatite; Hartford Mine; GE Mine), Groton, Grafton Co., New Hampshire, USA"
43.751111111111,-71.889444444444,310.0,294.0,326.0,Other,Other/uncertain,Reddingite,Mn^2+,3942,"Palermo No. 1 Mine (Palermo No. 1 Pegmatite; Hartford Mine; GE Mine), Groton, Grafton Co., New Hampshire, USA"
43.751111111111,-71.889444444444,310.0,294.0,326.0,B,Burial diagenetic carbonate,Rhodochrosite,Mn^2+,3942,"Palermo No. 1 Mine (Palermo No. 1 Pegmatite; Hartford Mine; GE Mine), Groton, Grafton Co., New Hampshire, USA"
43.751111111111,-71.889444444444,310.0,294.0,326.0,Other,Other/uncertain,Roscherite,Mn^2+,3942,"Palermo No. 1 Mine (Palermo No. 1 Pegmatite; Hartford Mine; GE Mine), Groton, Grafton Co., New Hampshire, USA"
